pickup_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,trip_distance_miles,fare_amount
2023-01-25 20:11:00,40.699335893215526,-73.74623798294374,40.585863852839566,-73.99310076840396,1.0,2.89,7.4
2023-06-23 04:22:00,40.77221998235922,-73.7538458515041,40.8360013152369,-73.89647813927414,5.0,18.86,52.67
2023-04-28 21:08:00,40.84970476435064,-74.09388516664642,40.76415607959426,-73.83988341107917,1.0,4.14,17.62
2023-10-16 21:56:00,40.72171339090911,-73.76793581834893,40.776688396598075,-73.81300896663937,4.0,10.45,25.55
2023-08-23 20:39:00,40.625840325296885,-74.07939025548757,40.66140574418387,-73.88714138292637,2.0,8.33,30.09
2023-01-09 12:41:00,40.609403203911754,-74.0407372549891,40.55579570141746,-74.07981686168485,4.0,11.76,37.9
2023-12-17 02:10:00,40.550055210602316,-73.91638763213619,40.74800110439688,-73.79074105616861,1.0,24.0,65.63
2023-12-19 07:48:00,40.80138329824345,-73.71043964673002,40.817074322264894,-74.03842928545396,1.0,18.9,58.01
2023-09-08 10:07:00,40.58888402309609,-73.93331974210533,40.86115351771919,-73.76138686678138,3.0,17.24,48.32
2023-05-17 17:08:00,40.63534368489358,-73.97671643441913,40.87725938593836,-73.86782842146157,3.0,27.67,77.67
2023-10-23 09:22:00,40.654256716032975,-73.91668270106807,40.830083328837745,-73.77724960544171,4.0,23.41,72.19
2023-11-26 05:05:00,40.74613295104787,-74.04516188328051,40.70243746895537,-73.78060713950693,6.0,26.82,79.01
2023-06-06 10:32:00,40.68928504705352,-73.7306556764157,40.65991188454077,-73.71931829747352,4.0,10.37,33.8
2023-11-27 00:07:00,40.786135897208105,-73.72914996912225,40.66049048767461,-73.91064943259944,6.0,29.3,84.56
2023-07-11 08:50:00,40.569473530765045,-73.84572479274442,40.73543362091571,-73.9405256602846,5.0,1.56,4.17
2023-11-17 07:09:00,40.59337871799255,-74.08036818873961,40.6576401517028,-73.79157022606685,5.0,29.81,85.7
2023-03-27 19:02:00,40.72472402623664,-73.93147778255877,40.73865595758796,-74.11222444108904,2.0,18.28,52.55
2023-07-23 09:12:00,40.66793767574639,-73.97805801578666,40.81064313118844,-73.84686412647535,3.0,23.31,68.35
2023-09-03 15:37:00,,-73.70186792952174,40.57369170175474,,,,82.09
2023-09-03 13:57:00,40.57345982766313,-74.12655224784415,40.721574992187406,-73.70964754133863,2.0,2.54,8.87
2023-05-16 16:10:00,,-74.03377191744937,40.78020121012025,,,,76.65
2023-07-05 21:25:00,40.792136505143766,-73.92873360313426,40.86743079298132,-74.11115975304973,6.0,27.66,79.27
2023-09-06 07:06:00,40.59256635488688,-73.77870843111553,40.825880243612374,-73.72290245925907,3.0,28.15,84.54
2023-12-21 21:08:00,40.572766085207995,-73.82192507113307,40.768105442134384,-73.7569175425995,5.0,15.06,45.35
2023-11-29 06:42:00,40.89120538670093,-73.71972464879195,40.812483479203266,-74.07078118294095,4.0,22.71,62.17
2023-03-12 06:31:00,40.78841039265382,-74.05524151476412,40.68309107713917,-74.01907179894827,6.0,1.43,8.01
2023-09-07 07:26:00,40.69610962488281,-74.10366124410882,40.581419212015916,-74.0006145197073,4.0,16.39,43.96
2023-07-11 09:52:00,40.79560586426452,-73.88452175231201,40.77957003300856,-74.10768335132883,6.0,29.57,85.06
2023-02-15 23:03:00,40.814716125268056,-73.9553387938713,40.74961973137098,-73.80329868621479,4.0,10.68,31.34
2023-09-24 02:12:00,,-74.00068976877893,40.84286161964489,,,,20.03
2023-11-07 13:52:00,40.71725705697857,-73.80110481705086,40.61315656287476,-73.70900174106487,3.0,25.21,70.82
2023-01-19 12:08:00,40.70045896534369,-73.90301624303498,40.888200893094975,-73.93742104163323,2.0,7.6,25.26
2023-04-02 21:59:00,40.553859829494115,-74.0052586007137,40.85362909808034,-73.96196571741731,2.0,1.45,3.98
2023-03-10 20:58:00,40.87429499029964,-73.90799295869652,40.83619668317126,-74.01631181322563,4.0,6.8,25.29
2023-06-15 09:17:00,40.76115775743613,-73.73033992399814,40.70604225243839,-74.04950316320674,3.0,21.69,67.06
2023-11-30 02:13:00,40.621103878016484,-74.03212473285988,40.66526027244227,-73.85176555470674,6.0,29.16,84.69
2023-03-22 22:15:00,40.871861196797504,-73.94660772239571,40.8470505436689,-73.94175339539271,6.0,25.6,76.81
2023-03-29 14:00:00,40.8702261656196,-74.02049586491657,40.68748800692583,-73.9872084650893,5.0,21.67,60.86
2023-08-04 07:58:00,40.89621445752813,-73.89103292363227,40.73527009661201,-74.10185191171662,3.0,18.69,55.0
2023-04-02 23:14:00,40.85591979709864,-73.74412583360184,40.661746638499295,-74.13329699282538,5.0,21.7,60.95
2023-09-11 03:10:00,40.89922453573702,-73.85635561093792,40.766451231163366,-74.04146553705048,4.0,15.79,45.18
2023-08-12 13:44:00,40.63564016584314,-74.0625101514251,40.77459371576079,-74.00900269341237,5.0,21.77,66.05
2023-11-26 13:08:00,40.84478735481973,-74.09187425303061,40.55727005907698,-73.96238804260851,2.0,0.64,5.61
2023-11-14 14:31:00,40.83805990807851,-74.13420165362983,40.599843347543214,-73.7808765824152,1.0,24.13,66.05
2023-03-02 09:57:00,40.63082912572725,-73.77170486190435,40.777580279358475,-73.82146928945765,5.0,18.26,53.59
2023-05-13 23:22:00,,-73.93778445174426,40.844867436926776,,,,34.76
2023-10-17 11:49:00,40.89279717978716,-73.95976566122765,40.84926499421958,-73.9266496926477,1.0,23.33,70.81
2023-05-22 21:44:00,40.65360859303221,-74.03115270954066,40.64682029069334,-73.87494264998455,5.0,29.86,83.58
2023-04-14 04:32:00,40.85481212666373,-73.95645954548561,40.834260081483336,-73.88256227265603,2.0,12.69,35.3
2023-06-11 13:14:00,40.55144450413611,-73.99141423895561,40.651534400118095,-74.00922973016557,3.0,17.57,57.19
2023-01-13 04:11:00,40.55735868252686,-73.81531956657182,40.7596146735937,-73.79320406374295,1.0,21.87,66.61
2023-05-25 16:08:00,40.71305495804373,-73.83187861149725,40.64608926464745,-74.06472070800815,4.0,1.13,3.0
2023-09-15 17:29:00,40.63355013937727,-73.94928902250926,40.816250118539486,-73.73164376282628,3.0,2.71,13.02
2023-04-21 12:23:00,,-73.85580546292262,40.8832561445494,,,,76.75
2023-02-04 05:18:00,40.74794751394878,-73.88479758908095,40.88615333983369,-73.9237252407477,2.0,16.69,50.28
2023-09-22 01:52:00,40.57712002910767,-73.8615329999908,40.58665657637959,-73.707858412481,2.0,2.48,10.68
2023-06-17 18:56:00,40.6069199037105,-73.80828578540856,40.87302565793964,-74.0969474076034,6.0,25.02,69.51
2023-05-02 10:13:00,40.68581724452044,-74.10862436058221,40.786656246239794,-74.0093402811112,5.0,12.15,37.7
2023-09-30 16:22:00,40.6149614223844,-73.77565913268676,40.651258636312996,-73.73627129205993,4.0,17.43,52.62
2023-04-26 14:21:00,40.827277821535375,-74.02279205641733,40.75075334745458,-74.0127949588695,4.0,15.06,47.31
2023-03-14 22:02:00,40.69562458244364,-73.97826338710468,40.617472683395654,-73.77752317045962,5.0,5.92,16.47
2023-05-01 14:41:00,40.58270115339487,-74.02555189895905,40.88389016184895,-73.88455641477402,6.0,28.11,81.56
2023-06-14 18:08:00,40.71952001579524,-73.77792944519345,40.801520020921124,-73.99414495974331,6.0,2.04,11.33
2023-04-21 17:17:00,40.581793363371496,-73.75860287331705,40.872815644600884,-73.79312349551516,6.0,28.13,85.18
2023-11-05 18:12:00,40.59512805689693,-74.08678821826707,40.57190008022517,-74.0332008147809,6.0,11.52,31.15
2023-05-28 05:38:00,40.63386344120987,-73.9150954627805,40.847583782034214,-73.8550205307854,3.0,26.79,78.47
2023-07-22 17:45:00,40.85083469683662,-73.97819789026795,40.7266888218945,-73.87155024907467,2.0,2.31,10.83
2023-02-05 14:48:00,40.87361438631654,-74.06809892505792,40.6065507572999,-73.81828598420496,1.0,18.05,49.89
2023-10-19 21:45:00,40.83919020526622,-73.89951659144178,40.565941437578125,-74.07582523347773,3.0,11.02,35.78
2023-08-04 21:39:00,,-73.9854814906677,40.7250956509784,,,,17.95
2023-10-11 19:45:00,40.64535625438809,-73.82798588380241,40.89978634486975,-73.79526161148571,6.0,19.31,56.43
2023-11-03 18:07:00,40.74220449177658,-73.773686193367,40.779356675978796,-73.83676490425084,3.0,6.81,28.25
2023-12-14 00:14:00,40.80264860618659,-74.14391076472226,40.60710952460659,-73.72909468882953,3.0,8.66,31.67
2023-12-07 18:57:00,40.89768047585606,-73.90353784110519,40.55908306988876,-73.91416188335062,2.0,27.28,77.23
2023-08-23 09:58:00,40.59604974915762,-73.88861555380407,40.71073786112982,-73.77990815206482,1.0,14.94,46.03
2023-04-10 02:52:00,40.56725219965833,-74.00685617446925,40.8054419390144,-74.08971562041108,4.0,5.7,15.29
2023-08-07 10:45:00,40.79302456114834,-73.78875385783583,40.665599227611004,-73.99904868194743,2.0,6.17,17.13
2023-01-01 06:10:00,40.84127902422637,-73.74069157102086,40.574855536626835,-73.88526931953108,5.0,12.17,34.44
2023-02-24 12:27:00,40.846222072953246,-73.80610199508013,40.681959746537906,-73.93550670905161,5.0,16.31,45.08
2023-07-03 00:17:00,40.78746224217701,-73.9126752105515,40.71313995402704,-73.9175829146802,3.0,20.69,59.2
2023-08-15 21:41:00,40.88390553144171,-74.14495916717033,40.74682786092675,-73.73157280043287,4.0,13.48,37.42
2023-06-02 00:15:00,40.728851667240605,-73.96015587450864,40.700310791326366,-73.82069466904153,5.0,21.82,61.96
2023-02-18 15:40:00,40.86983517941767,-73.83780486312195,40.58822256818863,-73.73017948509639,5.0,13.36,43.62
2023-02-13 02:59:00,40.888734247947035,-74.07826790588801,40.58845440023457,-73.94074631005994,4.0,23.57,67.64
2023-10-26 19:49:00,40.84650510995109,-73.80088800557843,40.70408826653663,-73.88437705790571,6.0,24.6,69.47
2023-04-13 03:58:00,40.65841549714052,-73.87391093198741,40.57401260505576,-74.05812873590193,1.0,0.9,3.0
2023-04-15 16:56:00,40.6186754779096,-74.00076822274752,40.670210133629475,-74.0648716771932,5.0,18.99,51.32
2023-12-17 04:53:00,40.74184202274363,-73.76816592960105,40.6277854801029,-74.01924063502022,6.0,27.64,82.2
2023-04-27 16:37:00,40.70855516263306,-73.86059764483957,40.58549352203719,-73.70820101654596,5.0,24.68,69.86
2023-06-26 13:20:00,40.857215419767456,-74.01344008781852,40.65913455906222,-74.05897774593315,3.0,3.83,17.27
2023-10-12 21:23:00,40.5850110848735,-74.06121733611975,40.84199824291852,-73.9750422504749,4.0,14.34,37.38
2023-04-27 02:28:00,,-74.07938208995421,40.81389044868444,,,,79.98
2023-11-02 02:43:00,40.81312963058155,-73.70597891979463,40.663660829547084,-73.75706319210748,5.0,17.22,48.08
2023-10-12 17:12:00,40.583245325742055,-73.75897409044474,40.604239573010396,-74.10125776559278,2.0,4.89,21.1
2023-05-21 19:24:00,40.66226754490759,-73.84033241196879,40.653683702121455,-73.7584042747446,1.0,20.75,58.06
2023-07-01 00:07:00,40.68550438791889,-73.93823845218397,40.80100137232178,-73.89065062631784,1.0,0.94,6.13
2023-09-13 03:48:00,40.767907828796936,-73.76834211329883,40.67294610246571,-73.82664858331013,4.0,8.8,31.16
2023-02-21 08:37:00,40.60534642600177,-73.8335591308258,40.73114566754159,-73.92572444749298,1.0,9.09,26.34
2023-06-14 18:58:00,40.8512115716224,-73.89923946756988,40.887274951112666,-74.13583471228584,2.0,19.92,56.9
2023-07-21 03:15:00,40.70663978241319,-73.79905410920578,40.73759463617763,-73.78729713240655,4.0,9.32,29.8
2023-04-13 06:22:00,40.870957599158196,-74.09634378799335,40.666084245008484,-73.92253124346797,3.0,12.46,37.89
2023-10-20 07:40:00,40.71375446977187,-73.75651608531187,40.550424961174805,-73.91261502392135,3.0,9.42,25.15
2023-03-31 21:49:00,40.64626409062925,-74.09246511617074,40.708912022028,-73.86438659239934,1.0,9.33,34.99
2023-04-21 13:42:00,40.59964009004069,-73.74305860135605,40.7978526675109,-73.95246140794426,4.0,27.33,84.3
2023-05-30 21:09:00,40.55131078314895,-74.05107609505532,40.67256144615596,-73.8939734846454,6.0,3.24,7.21
2023-11-19 20:39:00,40.73625511974469,-73.97526475746886,40.705640924826014,-73.81129097549822,6.0,29.0,84.04
2023-04-14 16:46:00,40.58750484392442,-73.80793336663176,40.82128255064866,-74.09042123978283,6.0,20.2,55.88
2023-07-20 14:11:00,40.68710471727091,-74.09885604166415,40.8573817793851,-73.86358970516889,6.0,1.53,6.94
2023-08-27 10:56:00,40.75624511643298,-73.71137441222476,40.8422837660579,-73.95223391761829,1.0,21.97,65.16
2023-01-08 20:12:00,40.64649006391594,-73.81289739175084,40.70016242990457,-73.78129646850877,2.0,11.68,37.17
2023-03-27 09:49:00,40.611328502328135,-74.03276943518718,40.654766340406375,-73.82639566720064,3.0,6.36,23.84
2023-08-15 13:55:00,40.821152567913266,-73.75057803452951,40.747231925781634,-74.06496983457495,5.0,24.21,73.96
2023-03-16 17:16:00,40.88137691029856,-74.13134734308223,40.69132860545416,-73.95218382029715,4.0,22.62,72.12
2023-12-10 01:13:00,40.58515414625168,-74.14510519754536,40.59436016783781,-74.1148218368366,2.0,21.29,63.92
2023-06-19 01:39:00,40.60445661353475,-74.00434489594562,40.727240940947,-74.0778659287627,2.0,10.36,29.72
2023-11-16 03:21:00,40.88600443003845,-74.10430787669927,40.675025380543396,-73.90565186971496,4.0,21.57,62.88
2023-08-06 14:17:00,40.563224477634286,-73.78103402698567,40.63124476529056,-74.12113876211687,1.0,13.49,42.78
2023-04-01 22:09:00,40.892171317792666,-73.97696809817216,40.62108490606168,-74.14134178383308,6.0,22.99,59.69
2023-11-27 20:38:00,40.55162556907975,-73.87117996661175,40.81297254768037,-73.76965882739407,6.0,10.33,29.08
2023-04-22 21:41:00,40.85578402947797,-73.77969471303652,40.74056093421906,-74.09611313507419,3.0,24.58,70.86
2023-02-21 06:22:00,40.65756381334571,-74.08115305432241,40.83815366198638,-73.8787228771271,1.0,5.3,19.29
2023-09-06 13:59:00,40.87850610036205,-73.71184354918718,40.898691988982165,-73.93676671753069,4.0,23.57,59.98
2023-07-18 03:20:00,40.66093085102245,-73.85680661141525,40.87858361493624,-73.7573565152184,4.0,14.81,45.76
2023-01-30 20:01:00,40.77900721253692,-74.12056448732667,40.6325365874481,-73.87211255497634,4.0,7.58,23.01
2023-10-05 19:13:00,40.578011399418074,-73.90686637140222,40.8437979498909,-74.05509438370032,1.0,21.83,60.86
2023-07-06 00:21:00,40.63481543400881,-73.75811176909137,40.74855407931442,-73.96193844433384,4.0,28.66,80.65
2023-03-24 03:58:00,40.82078777126774,-73.7459394483829,40.78290426185158,-74.01175035412909,4.0,26.07,77.03
2023-12-06 17:07:00,40.73504004878758,-73.81347223086723,40.82098976813801,-73.8938084456753,3.0,8.69,26.19
2023-11-07 03:19:00,40.874789171625466,-73.71249854340924,40.59145442805793,-73.70577727477158,4.0,19.33,55.73
2023-05-03 15:58:00,40.70006299291947,-73.92543992978516,40.707160535438796,-73.96732363039483,6.0,17.13,53.1
2023-12-21 20:15:00,40.85443432803487,-73.96862344606379,40.65786610490323,-74.12277797387408,3.0,8.36,28.43
2023-07-31 23:27:00,40.70713440311738,-74.05060352107058,40.854582079127084,-73.91463454774522,6.0,20.16,62.91
2023-06-13 13:45:00,40.892736897545696,-73.9441136089856,40.675738591747105,-73.85801307695787,4.0,18.46,54.62
2023-03-17 00:55:00,40.885942033489606,-73.76419483520208,40.89128177607694,-74.04150675474182,5.0,29.86,88.37
2023-03-06 11:55:00,40.66519784694463,-74.12549912764824,40.62106367983915,-73.89615090259986,5.0,11.47,34.29
2023-09-22 00:00:00,40.86007328464588,-74.0491900583556,40.743428364820225,-73.99161035896749,5.0,19.53,58.92
2023-06-25 16:53:00,40.84666398097548,-73.71278057018141,40.77605531316374,-74.06452516316853,3.0,7.93,29.79
2023-12-27 02:34:00,40.62373813906464,-73.79431946821754,40.78433575652186,-74.09917729668402,3.0,7.69,22.67
2023-11-11 22:05:00,40.768501640274145,-74.02470635484808,40.642081551521414,-74.06688845085932,3.0,1.12,6.34
2023-11-04 01:17:00,40.57543881045643,-73.77274915975583,40.71334725207494,-73.79009306205454,5.0,3.7,14.45
2023-02-11 06:04:00,40.84284875220421,-74.08505996078617,40.55222219553285,-73.75720437134144,3.0,26.69,77.75
2023-03-18 14:19:00,40.61109105922622,-73.84993802708378,40.72914758597836,-73.80806272227329,6.0,13.15,37.54
2023-07-24 00:54:00,40.574785145485016,-74.0603258212264,40.635937136333396,-73.73230910892015,6.0,25.01,71.33
2023-07-20 21:06:00,40.69007668343858,-73.91102900198011,40.889352668502525,-74.06452122765502,4.0,3.29,20.23
2023-07-03 06:15:00,40.75192274850988,-73.86563405964007,40.569880724026554,-73.90103803130602,5.0,29.39,87.41
2023-08-28 10:42:00,40.84922093549592,-73.81987129832409,40.64362369542924,-73.75481961526322,6.0,20.8,59.67
2023-11-02 13:50:00,40.8909848839326,-73.74194900840773,40.883015087563614,-74.14036640754513,4.0,27.79,79.56
2023-07-02 22:53:00,40.70382237939945,-73.79294657000749,40.63157746638562,-74.12378552538746,4.0,5.48,12.91
2023-09-17 17:06:00,40.57115642304484,-74.01581534385049,40.633952353135605,-74.12660943213423,3.0,11.9,35.11
2023-03-02 12:09:00,40.81219045265905,-73.77061883594617,40.718268337856706,-73.9869428155182,3.0,16.39,47.7
2023-01-10 09:54:00,40.74781063967838,-74.12177208899114,40.73592444588901,-73.92541562254458,4.0,6.92,20.78
2023-03-15 15:23:00,40.70676197069556,-73.81860183434328,40.72270581136822,-73.74007961977769,6.0,14.63,39.87
2023-12-20 13:34:00,40.65824410757726,-73.93251792026672,40.749554115743535,-74.03806449125699,5.0,2.79,6.46
2023-06-26 18:15:00,40.72583948474524,-73.9521679633273,40.85737564593501,-73.83907942807873,4.0,3.5,14.21
2023-12-27 10:20:00,40.66853786155996,-73.83477238382639,40.803864241165265,-73.92306407131971,5.0,9.98,35.87
2023-06-11 05:02:00,40.814954153711575,-74.12271413046722,40.6747702325936,-74.12351336561865,4.0,18.59,56.45
2023-11-12 20:37:00,40.74036279377242,-73.75716189174061,40.736902263448485,-74.04116796282601,5.0,25.94,74.15
2023-07-13 12:23:00,40.85689672095394,-74.03346921043092,40.731334229906224,-73.80460425714116,4.0,17.77,56.57
2023-03-17 16:55:00,40.7402403701273,-73.78360210305708,40.63219547727246,-74.12406518721338,3.0,18.76,56.82
2023-12-22 06:00:00,,-74.0047658315649,40.57406219877068,,,,74.69
2023-10-01 15:58:00,40.847882158781246,-73.81969050963617,40.83611839455672,-73.82539142588175,1.0,23.86,66.97
2023-10-06 14:11:00,40.74502666572551,-73.73629821791275,40.87568399124055,-73.71232840886437,5.0,5.8,18.76
2023-01-31 15:46:00,40.622394363350246,-73.83891972311542,40.552859575017685,-73.86648722266705,6.0,28.92,77.25
2023-03-20 11:54:00,40.76822773348468,-74.04432515278522,40.57184338460549,-73.89343134868523,6.0,10.15,27.09
2023-03-13 18:45:00,40.67520086772985,-73.83503629926052,40.56786640535559,-74.14805318179309,3.0,17.07,52.83
2023-03-11 02:44:00,,-73.83498264853075,40.85446177930228,,,,15.57
2023-03-27 12:59:00,40.708654908526285,-73.73402086038823,40.721050050768014,-74.1215154609987,1.0,28.13,81.15
2023-06-23 18:05:00,40.80425447533759,-74.0346568425896,40.72446248833105,-73.80731764834108,4.0,14.53,41.77
2023-09-20 15:42:00,40.58343767267268,-73.71379065704694,40.70247288597693,-73.91706351015395,5.0,2.22,3.0
2023-11-04 04:00:00,40.68860852120582,-73.84167607039913,40.728936291789616,-73.7262014730495,6.0,24.96,73.74
2023-10-14 17:11:00,40.89413450276534,-74.00675247255346,40.581977874506045,-73.9934334607672,1.0,29.27,82.2
2023-01-30 00:41:00,40.832961101317004,-73.92060632150931,40.86962245620256,-73.88820784219536,6.0,29.16,81.98
2023-09-10 21:35:00,40.60597928082842,-73.80719177118868,40.7984168830881,-73.95492890749725,6.0,11.28,36.39
2023-11-17 13:50:00,40.64721741731704,-74.12865344613161,40.876791330566085,-74.01210733352912,4.0,18.29,51.13
2023-12-02 12:04:00,40.665435533099725,-73.99869813984812,40.55774560383394,-73.76202241740474,2.0,19.74,63.33
2023-01-28 03:26:00,40.7776279461734,-73.75087362825747,40.786009331648835,-73.74267047443365,4.0,0.56,4.89
2023-10-18 07:39:00,,-74.10187818557266,40.83263876274075,,,,13.19
2023-11-11 10:12:00,40.812334313082765,-73.91239709929971,40.84597340579843,-73.75061110944681,6.0,11.56,38.59
2023-01-19 16:06:00,40.72845591970724,-73.89099430540418,40.67012697781541,-74.01274860170955,4.0,7.46,21.57
2023-06-07 07:33:00,40.83378718824335,-74.02085689411814,40.660107169947594,-74.05462580269038,3.0,21.84,64.89
2023-05-12 14:37:00,40.70297732896511,-73.9680524703715,40.8577756845604,-73.99907582554788,2.0,7.77,24.16
2023-01-18 13:57:00,40.59335819785344,-73.74040577085957,40.744329379649756,-73.90884446271315,1.0,27.6,75.94
2023-08-28 13:01:00,40.747554644578834,-74.12282417057968,40.73673612459769,-73.8991705656756,6.0,28.46,81.21
2023-03-13 22:43:00,,-74.07736617618949,40.6180135854531,,,,65.79
2023-08-01 19:54:00,40.82754777798738,-73.74446550409448,40.566570822500175,-73.85344568210618,4.0,8.96,24.48
2023-10-28 02:44:00,40.752545226692284,-74.06931180662666,40.79425332701566,-73.73967084117973,1.0,8.72,26.52
2023-01-21 15:52:00,40.776381981122185,-74.07158066692102,40.57138979968209,-73.87592323478388,2.0,26.05,73.97
2023-11-29 12:04:00,40.875696709462446,-73.88699417047063,40.6735662697644,-74.00057461902371,1.0,10.04,28.53
2023-07-04 14:28:00,40.699919978052236,-73.70703512944684,40.85886674627041,-74.05050231370419,6.0,27.59,79.86
2023-09-19 02:47:00,40.66598794862992,-73.94886772623069,40.86881438609938,-73.92379445876195,2.0,9.42,29.16
2023-09-08 12:42:00,40.89203454775016,-73.9149130177142,40.67390990663682,-74.12574271939107,5.0,6.84,21.31
2023-09-14 14:15:00,40.85220509672862,-73.7781184824626,40.690270624694435,-73.9640146319855,5.0,29.58,86.89
2023-07-01 02:21:00,40.663065254616505,-73.83663965068806,40.75407446211425,-73.9416164552261,5.0,7.55,23.67
2023-07-21 10:30:00,40.712323209076324,-73.70179325533374,40.89383288324492,-73.99635941926718,2.0,21.25,59.83
2023-11-21 18:32:00,,-73.874291890595,40.70789978285148,,,,85.67
2023-02-04 19:21:00,40.602183487535,-73.96115241557689,40.82599807010528,-74.00482097246524,1.0,17.1,43.49
2023-08-25 07:15:00,40.88523676333464,-73.99988694009016,40.70872190070549,-73.83425795383809,2.0,24.32,71.59
2023-11-30 15:42:00,40.691509350926914,-73.70564305682355,40.585882373445834,-73.88763963185538,3.0,21.57,64.18
2023-07-11 15:17:00,40.85636517892327,-73.786219368636,40.76876929121902,-73.85357573173947,4.0,5.19,15.84
2023-04-27 22:33:00,40.61627467968823,-73.78111411993339,40.6591485082541,-74.1472473843679,2.0,17.32,51.66
2023-06-02 11:11:00,,-74.0625136222731,40.75746279387796,,,,27.88
2023-08-23 09:16:00,40.558386484793495,-73.94282788893855,40.641030297533966,-73.89314304063659,2.0,24.29,66.68
2023-10-20 05:35:00,40.817477169344805,-74.13978099343159,40.6843188072831,-74.14948162464482,3.0,20.63,59.75
2023-09-11 19:09:00,40.75331986438619,-73.90951129849877,40.73038641054943,-74.00411215258625,3.0,16.09,51.48
2023-05-06 06:55:00,40.76895635421441,-74.1167966229119,40.669761677085624,-73.98071880788765,5.0,20.28,63.24
2023-12-30 23:16:00,40.568102308894126,-74.06136246589857,40.88354432469509,-73.90202727328169,6.0,29.74,88.3
2023-03-06 17:06:00,40.62386341557301,-74.02309908301629,40.74790729875108,-74.1335805419516,5.0,18.71,57.06
2023-09-01 00:56:00,40.57601580532375,-73.78226199219203,40.88181103125621,-73.95143172137288,4.0,23.32,66.84
2023-09-14 04:13:00,,-74.10389122716306,40.59543549221071,,,,69.13
2023-06-15 17:05:00,40.76960365268875,-73.74165037859883,40.670472028990936,-73.99338200093877,4.0,0.78,3.68
2023-08-19 11:50:00,40.74816509451108,-73.89516719804824,40.730042433306885,-73.74635922972455,4.0,15.9,46.29
2023-08-11 16:51:00,40.764252437564686,-74.10107209232126,40.85900366731672,-74.09918453013766,3.0,14.15,44.53
2023-03-15 18:18:00,40.742237944982264,-73.70587850464521,40.70370721220925,-73.94476008808222,1.0,16.39,45.22
2023-03-07 20:25:00,40.64556007848655,-74.14907063902608,40.795441665416405,-74.11749211139711,1.0,0.75,4.34
2023-10-23 16:30:00,40.63557762407055,-74.07667268622914,40.76624391307591,-73.95132181737988,4.0,14.32,37.61
2023-08-16 20:44:00,40.5979708892378,-74.06725705731166,40.55237884336802,-74.14268004248683,4.0,5.09,22.0
2023-12-29 01:04:00,40.84717480621622,-73.7593126645629,40.776698389980496,-74.08246595812874,2.0,6.61,19.56
2023-05-16 13:56:00,40.76576777548944,-73.99347922965998,40.75203439728959,-74.07474769126682,1.0,23.44,70.69
2023-10-06 16:06:00,40.61527885437642,-73.7743155405519,40.661969097369195,-73.84206828456271,2.0,22.84,68.56
2023-05-28 04:48:00,40.61202328293743,-74.1310431933826,40.735971416792346,-73.80389573809389,1.0,23.76,65.31
2023-07-12 17:37:00,40.855562460534145,-73.71862626702723,40.570524249742554,-73.70073317076113,4.0,7.92,25.44
2023-12-20 11:41:00,40.80995580231716,-73.7658339675373,40.5768392580131,-74.14438906962874,3.0,3.43,10.71
2023-09-13 07:04:00,40.78078967796688,-73.93585281158342,40.80998950480455,-73.8578352380526,1.0,25.44,73.1
2023-09-03 09:31:00,40.692402437638755,-74.08120436344555,40.84698593892881,-73.7176457841519,4.0,11.65,36.25
2023-11-15 18:34:00,40.64169144749748,-74.04934555103354,40.73178586480981,-74.08214183247225,4.0,20.58,60.92
2023-09-21 05:01:00,40.89280776708949,-74.04749146258678,40.75051326198866,-73.74009873166828,3.0,5.46,20.81
2023-04-26 22:31:00,40.829033851257975,-73.83374341203282,40.56275869602731,-74.05057206447601,5.0,1.9,8.18
2023-05-03 17:30:00,40.6556227280977,-73.98130800799997,40.66631364053269,-73.92020556749021,6.0,27.9,78.64
2023-08-24 00:38:00,40.84664767869747,-74.14859650161927,40.89697049883834,-73.8756727252712,3.0,5.77,17.67
2023-01-12 14:21:00,,-73.9771433170675,40.80078973603155,,,,16.65
2023-03-23 04:15:00,40.653978192457295,-73.89266587897322,40.615403017677394,-73.84069763312603,2.0,26.45,71.09
2023-05-19 04:48:00,40.699293498984574,-74.12577952750387,40.875862409638955,-73.97085961911625,3.0,18.74,60.52
2023-08-15 02:51:00,40.61508370588685,-73.90197012680453,40.79847654634829,-73.80526424864169,1.0,28.47,81.88
2023-08-04 16:32:00,,-73.80040100521951,40.80530179512934,,,,61.76
2023-05-10 13:10:00,40.802966711493895,-73.89610257578167,40.80998465413853,-74.14483235500965,3.0,5.62,13.42
2023-10-17 19:03:00,40.64362915007385,-74.00086589146895,40.57945280735704,-73.87750484493155,2.0,24.81,72.04
2023-02-25 07:03:00,40.83702077801119,-73.98748948370681,40.786550127430424,-73.84423340465617,2.0,14.78,42.42
2023-05-25 15:07:00,40.89846304903005,-73.9563203615053,40.64666460367961,-73.97934246759117,6.0,24.83,76.08
2023-03-09 23:38:00,40.576816934875374,-73.7686049077438,40.83725644577804,-74.03941129747179,3.0,16.13,43.08
2023-03-07 22:20:00,40.71556229377929,-74.13572672261611,40.73327093526438,-73.94303346379222,3.0,26.77,72.5
2023-10-22 15:32:00,40.83072189575878,-73.99052542534956,40.63089941678332,-74.14090158216457,6.0,11.05,33.0
2023-07-11 18:43:00,40.82613281378943,-73.71826807391422,40.80902091347879,-73.93856982899305,5.0,7.04,15.83
